domain,category,size_tier,date,metric,value
drinkolipop.com,beverages,small,2026-02-01,top51_100,12059.0
drpepper.com,beverages,large,2023-01-01,top51_100,2305.0
drpepper.com,beverages,large,2023-02-01,top51_100,2031.0
drpepper.com,beverages,large,2023-03-01,top51_100,1958.0
drpepper.com,beverages,large,2023-04-01,top51_100,1903.0
drpepper.com,beverages,large,2023-05-01,top51_100,2060.0
drpepper.com,beverages,large,2023-06-01,top51_100,2241.0
drpepper.com,beverages,large,2023-07-01,top51_100,2411.0
drpepper.com,beverages,large,2023-08-01,top51_100,2488.0
drpepper.com,beverages,large,2023-09-01,top51_100,2763.0
drpepper.com,beverages,large,2023-10-01,top51_100,2981.0
drpepper.com,beverages,large,2023-11-01,top51_100,3634.0
drpepper.com,beverages,large,2023-12-01,top51_100,4013.0
drpepper.com,beverages,large,2024-01-01,top51_100,5108.0
drpepper.com,beverages,large,2024-02-01,top51_100,5635.0
drpepper.com,beverages,large,2024-03-01,top51_100,6513.0
drpepper.com,beverages,large,2024-04-01,top51_100,6980.0
drpepper.com,beverages,large,2024-05-01,top51_100,7335.0
drpepper.com,beverages,large,2024-06-01,top51_100,7397.0
drpepper.com,beverages,large,2024-07-01,top51_100,7955.0
drpepper.com,beverages,large,2024-08-01,top51_100,8141.0
drpepper.com,beverages,large,2024-09-01,top51_100,8787.0
drpepper.com,beverages,large,2024-10-01,top51_100,9163.0
drpepper.com,beverages,large,2024-11-01,top51_100,10360.0
drpepper.com,beverages,large,2024-12-01,top51_100,10611.0
drpepper.com,beverages,large,2025-01-01,top51_100,11951.0
drpepper.com,beverages,large,2025-02-01,top51_100,12393.0
drpepper.com,beverages,large,2025-03-01,top51_100,12402.0
drpepper.com,beverages,large,2025-04-01,top51_100,15407.0
drpepper.com,beverages,large,2025-05-01,top51_100,15376.0
drpepper.com,beverages,large,2025-06-01,top51_100,12431.0
drpepper.com,beverages,large,2025-07-01,top51_100,11265.0
drpepper.com,beverages,large,2025-08-01,top51_100,12241.0
drpepper.com,beverages,large,2025-09-01,top51_100,11803.0
drpepper.com,beverages,large,2025-10-01,top51_100,12325.0
drpepper.com,beverages,large,2025-11-01,top51_100,12333.0
drpepper.com,beverages,large,2025-12-01,top51_100,12882.0
drpepper.com,beverages,large,2026-01-01,top51_100,10918.0
drpepper.com,beverages,large,2026-02-01,top51_100,11588.0
pepsi.com,beverages,large,2023-01-01,top51_100,33946.0
pepsi.com,beverages,large,2023-02-01,top51_100,36822.0
pepsi.com,beverages,large,2023-03-01,top51_100,37856.0
pepsi.com,beverages,large,2023-04-01,top51_100,35807.0
pepsi.com,beverages,large,2023-05-01,top51_100,29958.0
pepsi.com,beverages,large,2023-06-01,top51_100,31155.0
pepsi.com,beverages,large,2023-07-01,top51_100,26596.0
pepsi.com,beverages,large,2023-08-01,top51_100,28297.0
pepsi.com,beverages,large,2023-09-01,top51_100,32545.0
pepsi.com,beverages,large,2023-10-01,top51_100,35329.0
pepsi.com,beverages,large,2023-11-01,top51_100,36833.0
pepsi.com,beverages,large,2023-12-01,top51_100,36947.0
pepsi.com,beverages,large,2024-01-01,top51_100,33469.0
pepsi.com,beverages,large,2024-02-01,top51_100,30026.0
pepsi.com,beverages,large,2024-03-01,top51_100,27460.0
pepsi.com,beverages,large,2024-04-01,top51_100,20286.0
pepsi.com,beverages,large,2024-05-01,top51_100,17144.0
pepsi.com,beverages,large,2024-06-01,top51_100,14112.0
pepsi.com,beverages,large,2024-07-01,top51_100,12059.0
pepsi.com,beverages,large,2024-08-01,top51_100,10209.0
pepsi.com,beverages,large,2024-09-01,top51_100,8980.0
pepsi.com,beverages,large,2024-10-01,top51_100,8775.0
pepsi.com,beverages,large,2024-11-01,top51_100,7813.0
pepsi.com,beverages,large,2024-12-01,top51_100,6780.0
pepsi.com,beverages,large,2025-01-01,top51_100,6994.0
pepsi.com,beverages,large,2025-02-01,top51_100,7039.0
pepsi.com,beverages,large,2025-03-01,top51_100,7383.0
pepsi.com,beverages,large,2025-04-01,top51_100,8214.0
pepsi.com,beverages,large,2025-05-01,top51_100,8221.0
pepsi.com,beverages,large,2025-06-01,top51_100,16900.0
pepsi.com,beverages,large,2025-07-01,top51_100,7481.0
pepsi.com,beverages,large,2025-08-01,top51_100,5400.0
pepsi.com,beverages,large,2025-09-01,top51_100,12801.0
pepsi.com,beverages,large,2025-10-01,top51_100,5472.0
pepsi.com,beverages,large,2025-11-01,top51_100,5477.0
pepsi.com,beverages,large,2025-12-01,top51_100,9958.0
pepsi.com,beverages,large,2026-01-01,top51_100,12234.0
pepsi.com,beverages,large,2026-02-01,top51_100,14963.0
fiveguys.com,fast_food,small,2023-01-01,top51_100,89732.0
fiveguys.com,fast_food,small,2023-02-01,top51_100,89505.0
fiveguys.com,fast_food,small,2023-03-01,top51_100,85134.0
fiveguys.com,fast_food,small,2023-04-01,top51_100,82544.0
fiveguys.com,fast_food,small,2023-05-01,top51_100,83156.0
fiveguys.com,fast_food,small,2023-06-01,top51_100,84486.0
fiveguys.com,fast_food,small,2023-07-01,top51_100,90290.0
fiveguys.com,fast_food,small,2023-08-01,top51_100,93655.0
fiveguys.com,fast_food,small,2023-09-01,top51_100,111113.0
fiveguys.com,fast_food,small,2023-10-01,top51_100,110018.0
fiveguys.com,fast_food,small,2023-11-01,top51_100,107956.0
fiveguys.com,fast_food,small,2023-12-01,top51_100,112825.0
fiveguys.com,fast_food,small,2024-01-01,top51_100,111701.0
fiveguys.com,fast_food,small,2024-02-01,top51_100,111357.0
fiveguys.com,fast_food,small,2024-03-01,top51_100,110408.0
fiveguys.com,fast_food,small,2024-04-01,top51_100,113364.0
fiveguys.com,fast_food,small,2024-05-01,top51_100,112814.0
fiveguys.com,fast_food,small,2024-06-01,top51_100,117045.0
fiveguys.com,fast_food,small,2024-07-01,top51_100,120772.0
fiveguys.com,fast_food,small,2024-08-01,top51_100,124496.0
fiveguys.com,fast_food,small,2024-09-01,top51_100,129296.0
fiveguys.com,fast_food,small,2024-10-01,top51_100,132719.0
fiveguys.com,fast_food,small,2024-11-01,top51_100,129732.0
fiveguys.com,fast_food,small,2024-12-01,top51_100,126682.0
fiveguys.com,fast_food,small,2025-01-01,top51_100,131377.0
fiveguys.com,fast_food,small,2025-02-01,top51_100,136184.0
fiveguys.com,fast_food,small,2025-03-01,top51_100,139558.0
fiveguys.com,fast_food,small,2025-04-01,top51_100,142609.0
fiveguys.com,fast_food,small,2025-05-01,top51_100,142454.0
fiveguys.com,fast_food,small,2025-06-01,top51_100,176916.0
fiveguys.com,fast_food,small,2025-07-01,top51_100,154291.0
fiveguys.com,fast_food,small,2025-08-01,top51_100,88167.0
fiveguys.com,fast_food,small,2025-09-01,top51_100,161733.0
fiveguys.com,fast_food,small,2025-10-01,top51_100,89690.0
fiveguys.com,fast_food,small,2025-11-01,top51_100,89996.0
fiveguys.com,fast_food,small,2025-12-01,top51_100,134394.0
fiveguys.com,fast_food,small,2026-01-01,top51_100,152754.0
fiveguys.com,fast_food,small,2026-02-01,top51_100,150411.0
mcdonalds.com,fast_food,large,2023-01-01,top51_100,585167.0
mcdonalds.com,fast_food,large,2023-02-01,top51_100,540235.0
mcdonalds.com,fast_food,large,2023-03-01,top51_100,548101.0
mcdonalds.com,fast_food,large,2023-04-01,top51_100,533385.0
mcdonalds.com,fast_food,large,2023-05-01,top51_100,515439.0
mcdonalds.com,fast_food,large,2023-06-01,top51_100,510126.0
mcdonalds.com,fast_food,large,2023-07-01,top51_100,536043.0
mcdonalds.com,fast_food,large,2023-08-01,top51_100,560399.0
mcdonalds.com,fast_food,large,2023-09-01,top51_100,646440.0
mcdonalds.com,fast_food,large,2023-10-01,top51_100,635118.0
mcdonalds.com,fast_food,large,2023-11-01,top51_100,670999.0
mcdonalds.com,fast_food,large,2023-12-01,top51_100,620928.0
mcdonalds.com,fast_food,large,2024-01-01,top51_100,629813.0
mcdonalds.com,fast_food,large,2024-02-01,top51_100,635917.0
mcdonalds.com,fast_food,large,2024-03-01,top51_100,662284.0
mcdonalds.com,fast_food,large,2024-04-01,top51_100,744554.0
mcdonalds.com,fast_food,large,2024-05-01,top51_100,788519.0
mcdonalds.com,fast_food,large,2024-06-01,top51_100,820136.0
mcdonalds.com,fast_food,large,2024-07-01,top51_100,839079.0
mcdonalds.com,fast_food,large,2024-08-01,top51_100,913434.0
mcdonalds.com,fast_food,large,2024-09-01,top51_100,968326.0
mcdonalds.com,fast_food,large,2024-10-01,top51_100,947850.0
mcdonalds.com,fast_food,large,2024-11-01,top51_100,931960.0
mcdonalds.com,fast_food,large,2024-12-01,top51_100,924803.0
mcdonalds.com,fast_food,large,2025-01-01,top51_100,995252.0
mcdonalds.com,fast_food,large,2025-02-01,top51_100,1017055.0
mcdonalds.com,fast_food,large,2025-03-01,top51_100,1081732.0
mcdonalds.com,fast_food,large,2025-04-01,top51_100,1221479.0
mcdonalds.com,fast_food,large,2025-05-01,top51_100,1223084.0
mcdonalds.com,fast_food,large,2025-06-01,top51_100,1240819.0
mcdonalds.com,fast_food,large,2025-07-01,top51_100,1126018.0
mcdonalds.com,fast_food,large,2025-08-01,top51_100,1133180.0
mcdonalds.com,fast_food,large,2025-09-01,top51_100,1233772.0
mcdonalds.com,fast_food,large,2025-10-01,top51_100,1133966.0
mcdonalds.com,fast_food,large,2025-11-01,top51_100,1133941.0
mcdonalds.com,fast_food,large,2025-12-01,top51_100,1110240.0
mcdonalds.com,fast_food,large,2026-01-01,top51_100,1158220.0
mcdonalds.com,fast_food,large,2026-02-01,top51_100,1166665.0
shakeshack.com,fast_food,small,2023-01-01,top51_100,253925.0
shakeshack.com,fast_food,small,2023-02-01,top51_100,253374.0
shakeshack.com,fast_food,small,2023-03-01,top51_100,247238.0
shakeshack.com,fast_food,small,2023-04-01,top51_100,236613.0
shakeshack.com,fast_food,small,2023-05-01,top51_100,231521.0
shakeshack.com,fast_food,small,2023-06-01,top51_100,236272.0
shakeshack.com,fast_food,small,2023-07-01,top51_100,251592.0
shakeshack.com,fast_food,small,2023-08-01,top51_100,257660.0
shakeshack.com,fast_food,small,2023-09-01,top51_100,278464.0
shakeshack.com,fast_food,small,2023-10-01,top51_100,287961.0
shakeshack.com,fast_food,small,2023-11-01,top51_100,288328.0
shakeshack.com,fast_food,small,2023-12-01,top51_100,301776.0
shakeshack.com,fast_food,small,2024-01-01,top51_100,284256.0
shakeshack.com,fast_food,small,2024-02-01,top51_100,286111.0
shakeshack.com,fast_food,small,2024-03-01,top51_100,253191.0
shakeshack.com,fast_food,small,2024-04-01,top51_100,244975.0
shakeshack.com,fast_food,small,2024-05-01,top51_100,257966.0
shakeshack.com,fast_food,small,2024-06-01,top51_100,266274.0
shakeshack.com,fast_food,small,2024-07-01,top51_100,268629.0
shakeshack.com,fast_food,small,2024-08-01,top51_100,283511.0
shakeshack.com,fast_food,small,2024-09-01,top51_100,282435.0
shakeshack.com,fast_food,small,2024-10-01,top51_100,275797.0
shakeshack.com,fast_food,small,2024-11-01,top51_100,265966.0
shakeshack.com,fast_food,small,2024-12-01,top51_100,273199.0
shakeshack.com,fast_food,small,2025-01-01,top51_100,346693.0
shakeshack.com,fast_food,small,2025-02-01,top51_100,352392.0
shakeshack.com,fast_food,small,2025-03-01,top51_100,400667.0
shakeshack.com,fast_food,small,2025-04-01,top51_100,443754.0
shakeshack.com,fast_food,small,2025-05-01,top51_100,445951.0
shakeshack.com,fast_food,small,2025-06-01,top51_100,524069.0
shakeshack.com,fast_food,small,2025-07-01,top51_100,466833.0
shakeshack.com,fast_food,small,2025-08-01,top51_100,560192.0
shakeshack.com,fast_food,small,2025-09-01,top51_100,545155.0
shakeshack.com,fast_food,small,2025-10-01,top51_100,559804.0
shakeshack.com,fast_food,small,2025-11-01,top51_100,560538.0
shakeshack.com,fast_food,small,2025-12-01,top51_100,557970.0
shakeshack.com,fast_food,small,2026-01-01,top51_100,560346.0
shakeshack.com,fast_food,small,2026-02-01,top51_100,557399.0
wendys.com,fast_food,large,2023-01-01,top51_100,172206.0
wendys.com,fast_food,large,2023-02-01,top51_100,165957.0
wendys.com,fast_food,large,2023-03-01,top51_100,158582.0
wendys.com,fast_food,large,2023-04-01,top51_100,154790.0
wendys.com,fast_food,large,2023-05-01,top51_100,163865.0
wendys.com,fast_food,large,2023-06-01,top51_100,170454.0
wendys.com,fast_food,large,2023-07-01,top51_100,190614.0
wendys.com,fast_food,large,2023-08-01,top51_100,198422.0
wendys.com,fast_food,large,2023-09-01,top51_100,230361.0
wendys.com,fast_food,large,2023-10-01,top51_100,222243.0
wendys.com,fast_food,large,2023-11-01,top51_100,264763.0
wendys.com,fast_food,large,2023-12-01,top51_100,256794.0
wendys.com,fast_food,large,2024-01-01,top51_100,253309.0
wendys.com,fast_food,large,2024-02-01,top51_100,230516.0
wendys.com,fast_food,large,2024-03-01,top51_100,225531.0
wendys.com,fast_food,large,2024-04-01,top51_100,235639.0
wendys.com,fast_food,large,2024-05-01,top51_100,236545.0
wendys.com,fast_food,large,2024-06-01,top51_100,233763.0
wendys.com,fast_food,large,2024-07-01,top51_100,232755.0
wendys.com,fast_food,large,2024-08-01,top51_100,233689.0
wendys.com,fast_food,large,2024-09-01,top51_100,235636.0
wendys.com,fast_food,large,2024-10-01,top51_100,226431.0
wendys.com,fast_food,large,2024-11-01,top51_100,220750.0
wendys.com,fast_food,large,2024-12-01,top51_100,228654.0
wendys.com,fast_food,large,2025-01-01,top51_100,275182.0
wendys.com,fast_food,large,2025-02-01,top51_100,277664.0
wendys.com,fast_food,large,2025-03-01,top51_100,272717.0
wendys.com,fast_food,large,2025-04-01,top51_100,260584.0
wendys.com,fast_food,large,2025-05-01,top51_100,260357.0
wendys.com,fast_food,large,2025-06-01,top51_100,256415.0
wendys.com,fast_food,large,2025-07-01,top51_100,231800.0
wendys.com,fast_food,large,2025-08-01,top51_100,264444.0
wendys.com,fast_food,large,2025-09-01,top51_100,296334.0
wendys.com,fast_food,large,2025-10-01,top51_100,265104.0
wendys.com,fast_food,large,2025-11-01,top51_100,265155.0
wendys.com,fast_food,large,2025-12-01,top51_100,272432.0
wendys.com,fast_food,large,2026-01-01,top51_100,282749.0
wendys.com,fast_food,large,2026-02-01,top51_100,280419.0
